sweep,case,arm,flow_n,dt_scale,iteration,residual
arms,cp_coupled,pred-ls,8,1,32,1.03053600e+84
arms,cp_coupled,pred-ls,8,1,33,3.54101300e+83
arms,cp_coupled,pred-ls,8,1,34,2.80701800e+95
arms,cp_coupled,pred-ls,8,1,35,7.58209800e+94
arms,cp_coupled,pred-ls,8,1,36,2.60527700e+94
arms,cp_coupled,pred-ls,8,1,37,8.95196300e+93
arms,cp_coupled,pred-ls,8,1,38,3.07597400e+93
arms,cp_coupled,pred-ls,8,1,39,1.05693200e+93
arms,cp_coupled,pred-ls,8,1,40,3.63171300e+92
arms,cp_coupled,pred-ls,8,1,41,1.24788900e+92
arms,cp_coupled,pred-ls,8,1,42,4.28785800e+91
arms,cp_coupled,pred-ls,8,1,43,1.47334600e+91
arms,cp_coupled,pred-ls,8,1,44,5.06254900e+90
arms,cp_coupled,pred-ls,8,1,45,1.73953700e+90
arms,cp_coupled,pred-ls,8,1,46,5.97720400e+89
arms,cp_coupled,pred-ls,8,1,47,2.05382100e+89
arms,cp_coupled,pred-ls,8,1,48,7.05711100e+88
arms,cp_coupled,pred-ls,8,1,49,2.42488600e+88
arms,cp_coupled,nopred+ls,8,1,0,3.52865300e-01
arms,cp_coupled,nopred+ls,8,1,1,4.45749500e+02
arms,cp_coupled,nopred+ls,8,1,2,1.43431200e+02
arms,cp_coupled,nopred+ls,8,1,3,4.43320000e+01
arms,cp_coupled,nopred+ls,8,1,4,1.44116500e+01
arms,cp_coupled,nopred+ls,8,1,5,3.33421900e+00
arms,cp_coupled,nopred+ls,8,1,6,5.06802800e-01
arms,cp_coupled,nopred+ls,8,1,7,1.53673900e-01
arms,cp_coupled,nopred+ls,8,1,8,6.89112200e-02
arms,cp_coupled,nopred+ls,8,1,9,6.54607800e-02
arms,cp_coupled,nopred+ls,8,1,10,2.20248900e-02
arms,cp_coupled,nopred+ls,8,1,11,3.59377900e-04
arms,cp_coupled,nopred+ls,8,1,12,1.44728900e-07
arms,cp_coupled,nopred+ls,8,1,13,2.93099800e-14
arms,cp_coupled,nopred-ls,8,1,0,3.52865300e-01
arms,cp_coupled,nopred-ls,8,1,1,5.69162200e+09
arms,cp_coupled,nopred-ls,8,1,2,1.44489400e+17
arms,cp_coupled,nopred-ls,8,1,3,1.32191100e+34
arms,cp_coupled,nopred-ls,8,1,4,1.04168100e+34
arms,cp_coupled,nopred-ls,8,1,5,6.69096800e+36
arms,cp_coupled,nopred-ls,8,1,6,2.17564000e+49
arms,cp_coupled,nopred-ls,8,1,7,4.93540600e+49
arms,cp_coupled,nopred-ls,8,1,8,4.34221600e+49
arms,cp_coupled,nopred-ls,8,1,9,2.31434600e+49
arms,cp_coupled,nopred-ls,8,1,10,3.10067100e+48
arms,cp_coupled,nopred-ls,8,1,11,3.86358600e+50
arms,cp_coupled,nopred-ls,8,1,12,1.51203000e+52
arms,cp_coupled,nopred-ls,8,1,13,3.76730400e+57
arms,cp_coupled,nopred-ls,8,1,14,1.46409800e+62
arms,cp_coupled,nopred-ls,8,1,15,6.06302500e+61
arms,cp_coupled,nopred-ls,8,1,16,1.58065800e+73
arms,cp_coupled,nopred-ls,8,1,17,1.84632300e+74
arms,cp_coupled,nopred-ls,8,1,18,7.33828700e+73
arms,cp_coupled,nopred-ls,8,1,19,5.53608000e+76
arms,cp_coupled,nopred-ls,8,1,20,1.87272800e+76
arms,cp_coupled,nopred-ls,8,1,21,6.65883000e+75
arms,cp_coupled,nopred-ls,8,1,22,2.28803300e+75
arms,cp_coupled,nopred-ls,8,1,23,1.43809100e+78
arms,cp_coupled,nopred-ls,8,1,24,6.30666000e+77
arms,cp_coupled,nopred-ls,8,1,25,2.16702500e+77
arms,cp_coupled,nopred-ls,8,1,26,7.44609000e+76
arms,cp_coupled,nopred-ls,8,1,27,2.55854300e+76
arms,cp_coupled,nopred-ls,8,1,28,8.79138100e+75
arms,cp_coupled,nopred-ls,8,1,29,3.02079700e+75
arms,cp_coupled,nopred-ls,8,1,30,1.03797300e+75
arms,cp_coupled,nopred-ls,8,1,31,3.56656700e+74
arms,cp_coupled,nopred-ls,8,1,32,1.22550400e+74
arms,cp_coupled,nopred-ls,8,1,33,4.33945300e+85
arms,cp_coupled,nopred-ls,8,1,34,2.57961900e+91
arms,cp_coupled,nopred-ls,8,1,35,8.86380100e+90
arms,cp_coupled,nopred-ls,8,1,36,3.04568100e+90
arms,cp_coupled,nopred-ls,8,1,37,1.04652300e+90
arms,cp_coupled,nopred-ls,8,1,38,3.59594700e+89
arms,cp_coupled,nopred-ls,8,1,39,1.23559900e+89
arms,cp_coupled,nopred-ls,8,1,40,4.24563000e+88
arms,cp_coupled,nopred-ls,8,1,41,1.45883600e+88
arms,cp_coupled,nopred-ls,8,1,42,5.01269100e+87
arms,cp_coupled,nopred-ls,8,1,43,1.72240500e+87
arms,cp_coupled,nopred-ls,8,1,44,5.91833900e+86
arms,cp_coupled,nopred-ls,8,1,45,2.03359400e+86
arms,cp_coupled,nopred-ls,8,1,46,6.98761000e+85
arms,cp_coupled,nopred-ls,8,1,47,2.40100500e+85
arms,cp_coupled,nopred-ls,8,1,48,8.25006800e+84
arms,cp_coupled,nopred-ls,8,1,49,2.83479700e+84
stiffness,cp_coupled,pred-ls,2,1,0,5.59690700e+01
stiffness,cp_coupled,pred-ls,2,1,1,1.56250100e+01
stiffness,cp_coupled,pred-ls,2,1,2,2.99379600e+00
stiffness,cp_coupled,pred-ls,2,1,3,3.24718700e-01
stiffness,cp_coupled,pred-ls,2,1,4,2.46703700e-03
stiffness,cp_coupled,pred-ls,2,1,5,3.42219800e-07
stiffness,cp_coupled,pred-ls,4,1,0,4.71989900e+01
stiffness,cp_coupled,pred-ls,4,1,1,6.56221700e+01
stiffness,cp_coupled,pred-ls,4,1,2,2.05230100e+01
stiffness,cp_coupled,pred-ls,4,1,3,6.08598200e+00
stiffness,cp_coupled,pred-ls,4,1,4,1.48194800e+00
stiffness,cp_coupled,pred-ls,4,1,5,2.04298300e-01
stiffness,cp_coupled,pred-ls,4,1,6,6.24740800e-03
stiffness,cp_coupled,pred-ls,4,1,7,6.62711700e-06
stiffness,cp_coupled,pred-ls,4,1,8,7.90368200e-12
stiffness,cp_coupled,pred-ls,8,1,0,5.69479900e+01
stiffness,cp_coupled,pred-ls,8,1,1,2.57439200e+05
stiffness,cp_coupled,pred-ls,8,1,2,3.57425100e+07
stiffness,cp_coupled,pred-ls,8,1,3,2.99859500e+19
stiffness,cp_coupled,pred-ls,8,1,4,2.10125300e+31
stiffness,cp_coupled,pred-ls,8,1,5,7.14224600e+30
stiffness,cp_coupled,pred-ls,8,1,6,2.32958200e+30
stiffness,cp_coupled,pred-ls,8,1,7,2.82512300e+31
stiffness,cp_coupled,pred-ls,8,1,8,6.52218000e+31
stiffness,cp_coupled,pred-ls,8,1,9,6.41010500e+31
stiffness,cp_coupled,pred-ls,8,1,10,4.29429300e+43
stiffness,cp_coupled,pred-ls,8,1,11,1.63124300e+49
stiffness,cp_coupled,pred-ls,8,1,12,1.05405900e+49
stiffness,cp_coupled,pred-ls,8,1,13,1.29970400e+49
stiffness,cp_coupled,pred-ls,8,1,14,4.41600700e+50
stiffness,cp_coupled,pred-ls,8,1,15,2.07332100e+52
stiffness,cp_coupled,pred-ls,8,1,16,1.26938100e+52
stiffness,cp_coupled,pred-ls,8,1,17,6.51903500e+55
stiffness,cp_coupled,pred-ls,8,1,18,6.06460300e+61
stiffness,cp_coupled,pred-ls,8,1,19,1.70269300e+66
stiffness,cp_coupled,pred-ls,8,1,20,6.29743600e+65
stiffness,cp_coupled,pred-ls,8,1,21,1.68920800e+69
stiffness,cp_coupled,pred-ls,8,1,22,2.14939600e+71
stiffness,cp_coupled,pred-ls,8,1,23,4.21700800e+87
stiffness,cp_coupled,pred-ls,8,1,24,5.30331800e+87
stiffness,cp_coupled,pred-ls,8,1,25,1.82226700e+87
stiffness,cp_coupled,pred-ls,8,1,26,6.26147300e+86
stiffness,cp_coupled,pred-ls,8,1,27,2.15149800e+86
stiffness,cp_coupled,pred-ls,8,1,28,7.39273900e+85
stiffness,cp_coupled,pred-ls,8,1,29,2.54021100e+85
stiffness,cp_coupled,pred-ls,8,1,30,8.72839200e+84
stiffness,cp_coupled,pred-ls,8,1,31,2.99915300e+84
stiffness,cp_coupled,pred-ls,8,1,32,1.03053600e+84
stiffness,cp_coupled,pred-ls,8,1,33,3.54101300e+83
stiffness,cp_coupled,pred-ls,8,1,34,2.80701800e+95
stiffness,cp_coupled,pred-ls,8,1,35,7.58209800e+94
stiffness,cp_coupled,pred-ls,8,1,36,2.60527700e+94
stiffness,cp_coupled,pred-ls,8,1,37,8.95196300e+93
stiffness,cp_coupled,pred-ls,8,1,38,3.07597400e+93
stiffness,cp_coupled,pred-ls,8,1,39,1.05693200e+93
stiffness,cp_coupled,pred-ls,8,1,40,3.63171300e+92
stiffness,cp_coupled,pred-ls,8,1,41,1.24788900e+92
stiffness,cp_coupled,pred-ls,8,1,42,4.28785800e+91
stiffness,cp_coupled,pred-ls,8,1,43,1.47334600e+91
stiffness,cp_coupled,pred-ls,8,1,44,5.06254900e+90
stiffness,cp_coupled,pred-ls,8,1,45,1.73953700e+90
stiffness,cp_coupled,pred-ls,8,1,46,5.97720400e+89
stiffness,cp_coupled,pred-ls,8,1,47,2.05382100e+89
stiffness,cp_coupled,pred-ls,8,1,48,7.05711100e+88
stiffness,cp_coupled,pred-ls,8,1,49,2.42488600e+88
stiffness,cp_coupled,pred-ls,12,1,0,8.57103600e+01
stiffness,cp_coupled,pred-ls,12,1,1,8.05921200e+08
stiffness,cp_coupled,pred-ls,12,1,2,2.67635800e+40
stiffness,cp_coupled,pred-ls,12,1,3,5.50656300e+49
stiffness,cp_coupled,pred-ls,12,1,4,2.34818400e+49
stiffness,cp_coupled,pred-ls,12,1,5,8.52097600e+70
stiffness,cp_coupled,pred-ls,12,1,6,2.99251000e+70
stiffness,cp_coupled,pred-ls,12,1,7,2.90756900e+75
stiffness,cp_coupled,pred-ls,12,1,8,1.36623400e+87
stiffness,cp_coupled,pred-ls,12,1,9,4.54994000e+87
stiffness,cp_coupled,pred-ls,12,1,10,3.22957300e+94
stiffness,cp_coupled,pred-ls,12,1,11,2.08170500e+96
stiffness,cp_coupled,pred-ls,12,1,12,4.56901700e+97
stiffness,cp_coupled,pred-ls,12,1,13,1.60827400e+97
stiffness,cp_coupled,pred-ls,12,1,14,8.03416800e+100
stiffness,cp_coupled,pred-ls,12,1,15,2.15251600e+104
stiffness,cp_coupled,pred-ls,12,1,16,7.57676400e+103
stiffness,cp_coupled,pred-ls,12,1,17,3.47701300e+103
stiffness,cp_coupled,pred-ls,12,1,18,1.22389300e+103
stiffness,cp_coupled,pred-ls,12,1,19,4.30805100e+102
stiffness,cp_coupled,pred-ls,12,1,20,1.51641500e+102
stiffness,cp_coupled,pred-ls,12,1,21,5.33771500e+101
